index, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], power.draw [W]
0, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 11.12 W
1, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 12.17 W
2, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 7.49 W
3, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 11.99 W
1788004642,0, 31372, 67, 287.74;1, 30864, 61, 289.83;2, 30874, 68, 277.21;3, 30864, 67, 302.56
1788004647,0, 31372, 69, 294.37;1, 15818, 100, 119.90;2, 30874, 70, 317.00;3, 30864, 69, 340.76
1788004652,0, 17230, 100, 109.13;1, 16326, 0, 73.91;2, 16720, 100, 103.27;3, 16722, 100, 117.73
1788004657,0, 17230, 100, 109.13;1, 16326, 0, 73.57;2, 16720, 100, 103.02;3, 16722, 100, 117.65
1788004662,0, 17230, 100, 107.95;1, 16326, 0, 73.46;2, 16720, 100, 102.80;3, 16722, 100, 117.23
1788004667,0, 31370, 66, 281.32;1, 30864, 99, 270.14;2, 30874, 69, 271.54;3, 30864, 57, 300.67
1788004672,0, 31370, 68, 324.58;1, 30864, 61, 295.67;2, 30874, 70, 315.45;3, 30864, 69, 337.66
1788004678,0, 17244, 11, 100.19;1, 16738, 100, 111.10;2, 16736, 0, 74.04;3, 16738, 100, 118.06
1788004683,0, 16324, 66, 296.32;1, 15818, 62, 271.36;2, 30874, 67, 278.56;3, 30864, 67, 306.05
1788004688,0, 16446, 100, 109.22;1, 15988, 100, 128.38;2, 16450, 70, 316.79;3, 16010, 100, 117.76
1788004693,0, 16446, 100, 108.89;1, 15988, 100, 117.87;2, 16450, 0, 68.63;3, 16010, 100, 116.98
1788004698,0, 16674, 73, 134.07;1, 16178, 100, 130.59;2, 16970, 35, 174.07;3, 16376, 100, 124.47
1788004703,0, 31370, 67, 314.76;1, 30864, 62, 309.79;2, 30874, 68, 278.61;3, 15818, 58, 324.23
1788004708,0, 16772, 0, 140.04;1, 16352, 100, 123.39;2, 16718, 71, 297.61;3, 16068, 0, 137.67
1788004713,0, 17228, 48, 250.98;1, 16796, 44, 273.66;2, 17070, 71, 310.10;3, 16450, 38, 218.59
1788004718,0, 31370, 68, 290.86;1, 15818, 100, 294.94;2, 15828, 100, 104.26;3, 15818, 100, 251.69
1788004723,0, 17182, 100, 103.71;1, 16148, 0, 96.00;2, 15856, 100, 102.77;3, 16124, 100, 116.20
1788004728,0, 17182, 100, 108.92;1, 16148, 0, 73.71;2, 15856, 100, 102.78;3, 16124, 100, 115.46
1788004733,0, 31370, 66, 277.46;1, 30864, 64, 298.91;2, 30874, 67, 264.02;3, 30864, 67, 273.07
1788004738,0, 16324, 100, 110.03;1, 30864, 64, 297.24;2, 15828, 100, 271.70;3, 15818, 100, 195.98
1788004743,0, 17084, 43, 202.08;1, 17040, 57, 287.01;2, 16898, 74, 244.46;3, 16758, 54, 239.37
1788004748,0, 31370, 68, 325.41;1, 15820, 64, 314.13;2, 30874, 68, 313.50;3, 15818, 100, 173.31
1788004754,0, 16922, 0, 86.73;1, 16112, 0, 95.00;2, 16348, 0, 80.94;3, 16148, 100, 106.64
1788004759,0, 31370, 62, 273.03;1, 30864, 37, 236.88;2, 30874, 19, 212.17;3, 30864, 37, 194.86
1788004764,0, 31370, 67, 293.49;1, 30864, 64, 296.40;2, 30874, 69, 282.14;3, 30864, 68, 306.08
1788004769,0, 17182, 100, 111.56;1, 16676, 0, 83.80;2, 16672, 100, 87.05;3, 16676, 0, 90.82
1788004774,0, 17532, 29, 229.73;1, 17026, 50, 229.39;2, 17022, 41, 240.70;3, 17030, 0, 146.77
1788004779,0, 31370, 67, 293.01;1, 30864, 64, 296.11;2, 30874, 68, 281.19;3, 30864, 67, 300.93
1788004784,0, 31370, 68, 299.36;1, 15818, 66, 302.77;2, 15828, 71, 210.66;3, 15818, 100, 227.51
1788004789,0, 17594, 73, 304.32;1, 17088, 68, 319.61;2, 17084, 67, 281.55;3, 17088, 74, 310.95
1788004794,0, 31370, 67, 327.28;1, 30864, 64, 299.30;2, 15828, 100, 105.87;3, 15818, 69, 306.58
1788004799,0, 17214, 100, 108.81;1, 16362, 100, 96.81;2, 16114, 0, 94.32;3, 16206, 0, 92.96
1788004804,0, 16326, 100, 112.68;1, 30864, 64, 329.34;2, 30874, 67, 311.61;3, 15818, 100, 118.19
1788004809,0, 16326, 100, 111.82;1, 30864, 63, 324.51;2, 30874, 69, 316.41;3, 15818, 100, 116.09
1788004814,0, 16608, 33, 173.99;1, 17070, 77, 350.68;2, 17070, 58, 311.08;3, 16102, 32, 175.56
1788004819,0, 16324, 95, 190.33;1, 30864, 63, 298.55;2, 15828, 100, 257.05;3, 15818, 100, 116.53
1788004825,0, 16640, 0, 99.44;1, 16466, 0, 103.08;2, 16164, 0, 86.96;3, 16060, 0, 94.22
1788004830,0, 17078, 100, 138.55;1, 17000, 51, 205.24;2, 16574, 37, 138.16;3, 16444, 100, 136.72
1788004835,0, 31370, 67, 291.90;1, 30864, 62, 294.28;2, 30876, 69, 280.48;3, 30866, 68, 300.31
1788004840,0, 16324, 70, 299.82;1, 30864, 64, 302.40;2, 15830, 68, 285.87;3, 15820, 71, 303.16
1788004845,0, 21084, 11, 276.11;1, 29002, 76, 312.08;2, 29012, 61, 252.39;3, 29130, 77, 306.20
1788004850,0, 31370, 69, 297.17;1, 30864, 64, 332.85;2, 15828, 100, 105.90;3, 15818, 100, 116.58
1788004855,0, 17446, 6, 85.79;1, 16936, 100, 123.24;2, 16096, 100, 107.60;3, 16310, 73, 118.92
1788004860,0, 16388, 0, 116.32;1, 15952, 53, 234.96;2, 15866, 0, 106.70;3, 15958, 0, 169.94
1788004865,0, 31372, 67, 291.05;1, 30864, 63, 299.66;2, 30874, 69, 280.33;3, 30864, 68, 299.29
1788004870,0, 31372, 68, 329.59;1, 30864, 65, 330.20;2, 30874, 70, 316.19;3, 30864, 70, 308.10
1788004875,0, 29980, 76, 299.98;1, 30864, 21, 289.00;2, 30814, 73, 285.59;3, 30864, 72, 302.85
1788004880,0, 31370, 67, 331.63;1, 30864, 63, 299.42;2, 15830, 100, 105.49;3, 15818, 100, 117.71
1788004885,0, 17228, 0, 89.92;1, 16720, 0, 102.43;2, 15866, 0, 78.49;3, 16104, 100, 117.10
1788004890,0, 17228, 0, 70.11;1, 16720, 0, 74.84;2, 15866, 100, 88.27;3, 16104, 100, 116.94
1788004896,0, 17228, 0, 68.81;1, 16720, 0, 74.67;2, 15866, 100, 102.89;3, 16104, 100, 116.40
1788004901,0, 29980, 76, 329.57;1, 29174, 67, 313.36;2, 29016, 26, 149.29;3, 29190, 48, 207.60
1788004906,0, 16324, 66, 324.78;1, 30864, 64, 299.99;2, 30876, 70, 313.61;3, 30864, 68, 335.57
1788004911,0, 17214, 57, 236.80;1, 17040, 57, 311.10;2, 17036, 50, 278.20;3, 17044, 74, 302.83
1788004916,0, 31370, 65, 309.38;1, 30864, 64, 331.46;2, 30874, 68, 281.98;3, 30864, 69, 337.14
1788004921,0, 17558, 64, 156.04;1, 16926, 100, 172.57;2, 16748, 100, 152.38;3, 16888, 59, 179.17
1788004926,0, 31370, 66, 327.65;1, 30866, 64, 312.85;2, 30874, 69, 313.87;3, 30864, 69, 336.83
1788004931,0, 16324, 70, 334.14;1, 30866, 66, 335.98;2, 15828, 100, 105.97;3, 15818, 100, 117.53
1788004936,0, 17232, 0, 70.42;1, 16726, 92, 79.21;2, 16360, 100, 103.38;3, 16120, 0, 74.24
1788004941,0, 17232, 100, 113.10;1, 16726, 100, 122.04;2, 16360, 100, 103.34;3, 16120, 0, 73.54
1788004946,0, 17232, 100, 112.06;1, 16726, 100, 121.76;2, 16360, 100, 103.06;3, 16120, 0, 73.52
1788004951,0, 31372, 66, 291.46;1, 30864, 64, 299.28;2, 30874, 68, 298.63;3, 30864, 68, 302.17
1788004956,0, 31372, 68, 329.42;1, 15818, 100, 128.81;2, 30874, 72, 319.33;3, 30864, 70, 310.07
1788004961,0, 31372, 65, 291.54;1, 30864, 35, 285.73;2, 30874, 99, 286.07;3, 30866, 78, 317.35
1788004967,0, 31372, 68, 299.37;1, 30864, 65, 302.79;2, 30874, 70, 288.40;3, 30866, 69, 306.30
1788004972,0, 17226, 0, 89.75;1, 16720, 0, 88.31;2, 16718, 0, 83.33;3, 16720, 0, 85.71
1788004977,0, 17576, 0, 127.01;1, 17070, 73, 224.59;2, 17066, 62, 166.18;3, 17070, 100, 186.81
1788004982,0, 16324, 86, 199.72;1, 30864, 61, 323.79;2, 30874, 67, 304.88;3, 30864, 66, 334.52
1788004987,0, 16488, 23, 120.02;1, 16614, 82, 254.88;2, 16674, 55, 241.93;3, 16230, 100, 141.19
1788004992,0, 31370, 66, 289.48;1, 30864, 63, 298.67;2, 30876, 68, 282.26;3, 30864, 67, 303.15
1788004997,0, 31370, 69, 329.80;1, 30864, 66, 307.87;2, 30876, 70, 289.69;3, 30864, 71, 310.31
1788005002,0, 17436, 0, 69.49;1, 16924, 100, 123.23;2, 16972, 100, 105.75;3, 16986, 62, 136.78
1788005007,0, 31370, 68, 295.18;1, 30864, 62, 296.21;2, 30876, 68, 284.68;3, 30866, 68, 302.55
1788005012,0, 31370, 70, 303.33;1, 30864, 63, 299.85;2, 24572, 71, 292.02;3, 21442, 72, 313.05
1788005017,0, 17244, 100, 112.83;1, 16738, 100, 122.49;2, 16736, 0, 70.38;3, 16738, 0, 74.70
1788005022,0, 17542, 100, 173.29;1, 17030, 49, 135.66;2, 17042, 60, 142.65;3, 17062, 100, 204.70
1788005027,0, 31384, 67, 294.68;1, 30876, 65, 301.54;2, 30886, 69, 284.21;3, 30878, 67, 304.70
1788005033,0, 31384, 70, 301.45;1, 30876, 66, 311.92;2, 15828, 70, 291.69;3, 15820, 70, 312.48
1788005038,0, 17246, 100, 112.81;1, 16742, 100, 122.57;2, 16738, 0, 70.30;3, 16740, 100, 118.97
1788005043,0, 31370, 67, 296.81;1, 30864, 54, 320.69;2, 30874, 99, 308.37;3, 30866, 84, 326.35
1788005048,0, 31370, 67, 296.45;1, 30864, 64, 303.85;2, 30874, 70, 290.07;3, 30866, 70, 309.51
1788005053,0, 17520, 64, 259.65;1, 17026, 53, 242.21;2, 16898, 53, 251.31;3, 17026, 83, 236.60
1788005058,0, 31370, 65, 293.87;1, 30864, 63, 300.13;2, 30874, 68, 282.33;3, 30866, 69, 306.35
1788005063,0, 17182, 85, 240.45;1, 16676, 65, 334.36;2, 16674, 73, 221.33;3, 16676, 48, 214.73
1788005068,0, 31370, 66, 297.83;1, 30864, 61, 291.55;2, 30874, 67, 289.74;3, 30864, 67, 312.19
1788005073,0, 16934, 37, 111.44;1, 16614, 51, 166.92;2, 16442, 0, 110.88;3, 16702, 44, 150.15
1788005078,0, 31370, 65, 294.63;1, 30866, 63, 303.57;2, 30874, 68, 284.35;3, 30864, 67, 305.27
1788005083,0, 16324, 69, 333.63;1, 30866, 64, 333.13;2, 15828, 71, 317.62;3, 15818, 60, 308.00
1788005088,0, 17182, 100, 113.46;1, 16676, 100, 123.19;2, 16674, 0, 71.22;3, 16676, 0, 74.81
1788005093,0, 17182, 100, 112.93;1, 16676, 100, 122.18;2, 16674, 100, 103.79;3, 16676, 0, 74.27
1788005098,0, 17536, 60, 231.27;1, 17026, 63, 234.43;2, 17022, 75, 229.82;3, 17026, 65, 253.95
1788005104,0, 31370, 66, 290.94;1, 15818, 72, 283.76;2, 30874, 70, 298.33;3, 30866, 67, 300.55
1788005109,0, 17196, 68, 327.70;1, 16010, 100, 122.93;2, 16688, 0, 236.02;3, 16246, 100, 147.84
1788005114,0, 31372, 67, 294.25;1, 30866, 62, 295.47;2, 30874, 68, 283.83;3, 30866, 68, 334.05
1788005119,0, 16326, 100, 113.69;1, 15820, 100, 123.16;2, 24152, 71, 320.14;3, 15820, 100, 117.37
1788005124,0, 17152, 58, 239.87;1, 16786, 55, 264.26;2, 17040, 64, 292.06;3, 16418, 54, 202.04
1788005129,0, 31370, 69, 296.64;1, 30864, 63, 300.08;2, 30876, 69, 286.21;3, 30864, 70, 308.42
1788005134,0, 17228, 100, 113.54;1, 16722, 0, 103.75;2, 16718, 0, 89.85;3, 16722, 0, 96.14
1788005139,0, 17578, 0, 229.26;1, 30864, 51, 276.27;2, 30876, 65, 279.69;3, 30864, 67, 290.75
1788005144,0, 31370, 66, 294.59;1, 30864, 65, 303.56;2, 30876, 69, 294.13;3, 30864, 71, 311.52
1788005149,0, 17228, 0, 96.19;1, 16722, 100, 106.83;2, 16720, 0, 86.99;3, 16722, 0, 92.60
1788005154,0, 17228, 0, 68.99;1, 16722, 100, 121.61;2, 16720, 100, 104.27;3, 16722, 100, 118.76
1788005159,0, 17582, 67, 304.63;1, 17072, 59, 298.24;2, 17068, 66, 294.26;3, 17072, 75, 296.97
1788005164,0, 31372, 67, 327.84;1, 30864, 64, 332.94;2, 30874, 68, 315.85;3, 30864, 69, 306.54
1788005169,0, 17182, 100, 113.43;1, 16676, 0, 104.76;2, 16674, 100, 104.41;3, 16234, 100, 118.58
1788005174,0, 31370, 66, 291.91;1, 30864, 62, 303.94;2, 30874, 68, 281.48;3, 30864, 67, 301.39
1788005180,0, 31370, 68, 332.18;1, 30864, 64, 300.48;2, 15828, 100, 108.40;3, 15818, 64, 227.71
1788005185,0, 31370, 49, 259.81;1, 30864, 56, 297.42;2, 30874, 65, 213.22;3, 30864, 77, 262.68
1788005190,0, 31370, 68, 301.46;1, 22984, 66, 334.72;2, 30874, 70, 319.21;3, 15818, 69, 318.48
1788005195,0, 17576, 68, 310.37;1, 16800, 56, 289.61;2, 16954, 63, 270.56;3, 16804, 66, 272.61
1788005200,0, 31370, 67, 329.82;1, 30866, 65, 300.65;2, 15828, 100, 107.79;3, 15818, 68, 340.08
1788005205,0, 17426, 60, 133.87;1, 16854, 4, 114.11;2, 16044, 0, 97.52;3, 16474, 45, 144.29
1788005210,0, 31370, 67, 297.57;1, 30864, 63, 299.41;2, 30876, 68, 283.68;3, 30864, 69, 305.74
1788005215,0, 28154, 69, 306.01;1, 30864, 64, 304.32;2, 20712, 68, 287.54;3, 15818, 70, 312.61
1788005220,0, 17196, 0, 71.66;1, 16690, 0, 75.10;2, 16686, 0, 79.48;3, 16690, 0, 74.83
1788005225,0, 31370, 65, 279.16;1, 30864, 62, 290.35;2, 30876, 99, 273.73;3, 30864, 67, 286.75
1788005230,0, 31370, 67, 300.62;1, 30864, 63, 332.72;2, 30876, 68, 288.05;3, 30864, 69, 306.81
1788005235,0, 17196, 0, 70.90;1, 16690, 100, 122.99;2, 16686, 100, 79.48;3, 16690, 0, 77.30
1788005240,0, 17196, 0, 69.56;1, 16690, 100, 121.85;2, 16686, 100, 103.61;3, 16690, 100, 118.46
1788005245,0, 17196, 0, 68.75;1, 16690, 100, 121.65;2, 16686, 100, 103.41;3, 16690, 100, 118.12
1788005251,0, 17196, 0, 29.79;1, 16690, 100, 121.17;2, 16686, 100, 103.13;3, 16690, 100, 117.38
1788005256,0, 17546, 62, 288.64;1, 17040, 64, 312.32;2, 17036, 62, 265.00;3, 17040, 54, 287.67
1788005261,0, 31370, 66, 291.15;1, 30864, 64, 332.08;2, 30876, 70, 283.56;3, 30864, 69, 339.68
1788005266,0, 17546, 100, 163.10;1, 17044, 55, 230.45;2, 17036, 55, 145.75;3, 17040, 100, 197.10
1788005271,0, 31372, 68, 293.32;1, 30864, 63, 298.47;2, 30876, 69, 283.21;3, 30864, 67, 303.63
1788005276,0, 17226, 0, 293.50;1, 16502, 65, 285.80;2, 16718, 69, 251.40;3, 16722, 0, 241.62
1788005281,0, 17226, 0, 69.09;1, 16502, 100, 122.04;2, 16718, 0, 69.85;3, 16722, 100, 119.05
1788005286,0, 17576, 67, 322.19;1, 17028, 55, 316.77;2, 17066, 69, 300.96;3, 17074, 78, 339.48
1788005291,0, 31382, 68, 295.21;1, 30876, 63, 299.47;2, 30888, 70, 287.12;3, 30876, 70, 308.17
1788005296,0, 17248, 0, 165.25;1, 16740, 100, 116.83;2, 16738, 0, 154.30;3, 16740, 100, 170.93
1788005301,0, 17596, 83, 352.87;1, 17090, 67, 347.14;2, 17086, 79, 331.75;3, 17090, 75, 349.49
1788005306,0, 31370, 67, 294.68;1, 30864, 65, 300.91;2, 30874, 69, 284.66;3, 30864, 68, 338.44
1788005311,0, 17228, 0, 95.89;1, 16248, 0, 125.37;2, 16720, 100, 95.17;3, 16722, 25, 149.75
1788005316,0, 17228, 100, 112.44;1, 16248, 0, 74.60;2, 16720, 100, 103.85;3, 16722, 100, 118.85
1788005321,0, 17228, 100, 112.18;1, 16248, 0, 74.54;2, 16720, 100, 103.73;3, 16722, 100, 119.14
1788005327,0, 17228, 100, 111.57;1, 16248, 0, 74.15;2, 16720, 100, 103.70;3, 16722, 100, 118.34
1788005332,0, 17228, 100, 110.80;1, 16248, 0, 13.77;2, 16720, 100, 103.56;3, 16722, 100, 117.60
1788005337,0, 17228, 100, 110.59;1, 16248, 0, 13.79;2, 16720, 100, 103.28;3, 16722, 100, 117.33
1788005342,0, 17228, 100, 109.94;1, 16248, 0, 13.62;2, 16720, 100, 103.04;3, 16722, 100, 116.94
1788005347,0, 17228, 100, 109.43;1, 16248, 0, 13.35;2, 16720, 100, 102.97;3, 16722, 100, 116.30
1788005352,0, 31370, 65, 278.83;1, 30864, 49, 264.74;2, 30874, 39, 270.10;3, 30864, 72, 281.53
1788005357,0, 16324, 100, 110.19;1, 30864, 63, 293.71;2, 15828, 100, 104.40;3, 30864, 69, 305.95
1788005362,0, 16908, 35, 173.68;1, 17026, 62, 292.94;2, 16500, 43, 182.53;3, 17026, 54, 307.24
1788005367,0, 31370, 68, 291.39;1, 30864, 63, 326.42;2, 30874, 68, 313.88;3, 15818, 100, 117.53
1788005372,0, 17548, 67, 171.76;1, 17042, 48, 203.45;2, 16794, 0, 139.07;3, 16164, 24, 137.62
1788005377,0, 16344, 66, 301.59;1, 15838, 63, 307.90;2, 15850, 67, 293.83;3, 15840, 68, 325.02
1788005382,0, 16894, 37, 177.35;1, 16388, 31, 194.39;2, 16364, 28, 171.63;3, 16422, 33, 187.55
1788005387,0, 31370, 68, 295.45;1, 30866, 63, 297.69;2, 30874, 68, 280.82;3, 30864, 68, 305.65
1788005392,0, 17228, 0, 94.66;1, 16722, 0, 149.57;2, 16718, 100, 92.16;3, 16722, 0, 103.80
1788005397,0, 31370, 65, 274.78;1, 30864, 63, 292.32;2, 30874, 67, 294.26;3, 30864, 68, 309.34
1788005403,0, 31370, 68, 297.63;1, 30864, 62, 297.92;2, 30874, 69, 287.17;3, 30864, 69, 310.72
1788005408,0, 17578, 54, 281.67;1, 17072, 44, 312.25;2, 17072, 68, 279.56;3, 17072, 77, 311.84
1788005413,0, 16652, 47, 163.04;1, 16094, 21, 153.06;2, 16084, 27, 138.62;3, 16150, 56, 156.34
1788005418,0, 31370, 67, 296.21;1, 30866, 64, 302.50;2, 30876, 69, 284.01;3, 30864, 69, 306.27
1788005423,0, 17208, 0, 95.44;1, 16704, 0, 102.48;2, 16700, 100, 99.47;3, 16702, 0, 96.45
1788005428,0, 31370, 99, 280.59;1, 30864, 63, 283.39;2, 30876, 69, 280.00;3, 30866, 60, 300.84
1788005433,0, 31370, 68, 297.66;1, 30864, 64, 301.45;2, 30876, 70, 287.73;3, 21474, 68, 309.73
1788005438,0, 17408, 100, 113.20;1, 16902, 56, 105.83;2, 16900, 0, 82.59;3, 16586, 0, 82.79
1788005443,0, 31370, 66, 292.04;1, 30864, 63, 326.94;2, 30876, 68, 280.17;3, 30864, 67, 333.08
1788005448,0, 31370, 67, 300.59;1, 30864, 65, 334.54;2, 28614, 69, 318.66;3, 15818, 68, 339.50
1788005453,0, 31370, 88, 280.06;1, 30864, 63, 299.11;2, 30874, 67, 272.01;3, 30866, 65, 294.91
1788005458,0, 31370, 68, 297.83;1, 30864, 65, 303.89;2, 30874, 69, 318.41;3, 30866, 68, 307.81
1788005464,0, 17228, 0, 73.24;1, 16722, 0, 86.29;2, 16720, 100, 104.13;3, 16722, 100, 119.42
1788005469,0, 31370, 66, 293.24;1, 30864, 63, 304.86;2, 30874, 68, 281.46;3, 30864, 68, 303.81
1788005474,0, 31370, 68, 301.29;1, 30864, 64, 303.39;2, 30874, 70, 289.81;3, 30864, 70, 312.53
1788005479,0, 17546, 0, 134.64;1, 17040, 47, 207.16;2, 17036, 48, 152.28;3, 17040, 100, 193.36
1788005484,0, 31372, 66, 296.49;1, 30864, 64, 302.29;2, 30874, 67, 281.39;3, 30864, 67, 305.50
1788005489,0, 16326, 100, 288.16;1, 30864, 66, 306.05;2, 15828, 70, 251.30;3, 15818, 70, 312.96
1788005494,0, 17598, 76, 295.12;1, 17088, 57, 246.68;2, 17084, 83, 288.91;3, 17088, 59, 308.56
1788005499,0, 31370, 67, 294.91;1, 30864, 64, 333.50;2, 30876, 67, 285.02;3, 30866, 67, 339.26
1788005504,0, 16744, 0, 137.45;1, 16292, 88, 149.34;2, 16514, 0, 130.62;3, 16702, 21, 195.47
1788005509,0, 17208, 26, 229.85;1, 16724, 45, 250.40;2, 16824, 58, 240.60;3, 17052, 73, 292.76
1788005514,0, 31382, 69, 298.19;1, 30876, 66, 303.49;2, 30886, 68, 287.59;3, 30876, 69, 310.60
1788005519,0, 17494, 100, 103.45;1, 16984, 36, 118.31;2, 16994, 0, 89.62;3, 16998, 82, 100.43
1788005524,0, 31370, 67, 294.48;1, 30864, 63, 305.62;2, 30876, 68, 282.13;3, 30864, 67, 303.75
1788005529,0, 16324, 100, 114.41;1, 15818, 100, 123.88;2, 25440, 71, 320.38;3, 15818, 69, 338.81
1788005535,0, 17112, 32, 231.85;1, 16394, 31, 189.20;2, 17068, 69, 284.60;3, 17072, 72, 307.08
1788005540,0, 31372, 66, 327.45;1, 15818, 63, 297.30;2, 15828, 68, 303.12;3, 15818, 67, 338.40
1788005545,0, 16756, 0, 69.93;1, 16194, 100, 122.13;2, 16120, 100, 104.19;3, 16124, 0, 91.49
1788005550,0, 16756, 0, 69.19;1, 16194, 100, 121.49;2, 16120, 100, 103.72;3, 16124, 100, 119.57
1788005555,0, 31372, 66, 291.55;1, 30864, 62, 293.99;2, 30876, 69, 280.79;3, 30864, 67, 302.33
1788005560,0, 31372, 68, 297.85;1, 15818, 64, 273.43;2, 30876, 71, 288.99;3, 30864, 69, 338.06
1788005565,0, 17182, 100, 111.95;1, 16366, 0, 74.58;2, 16674, 100, 103.60;3, 16676, 0, 74.36
1788005570,0, 31370, 63, 280.68;1, 30864, 56, 275.06;2, 30874, 29, 273.36;3, 30864, 67, 290.03
1788005575,0, 31370, 65, 290.04;1, 30864, 63, 299.26;2, 30874, 71, 288.57;3, 30864, 69, 307.63
1788005580,0, 17182, 100, 113.16;1, 16676, 100, 122.48;2, 16672, 100, 104.01;3, 16676, 0, 85.20
1788005585,0, 17182, 100, 111.74;1, 16676, 100, 121.46;2, 16672, 100, 103.59;3, 16676, 0, 74.39
1788005590,0, 17182, 100, 110.27;1, 16676, 100, 120.57;2, 16672, 100, 103.21;3, 16676, 0, 73.74
1788005595,0, 31370, 68, 288.24;1, 30864, 63, 294.11;2, 30876, 50, 277.05;3, 30864, 66, 297.35
1788005600,0, 31370, 69, 326.17;1, 30864, 65, 301.98;2, 30876, 69, 318.04;3, 30864, 69, 337.48
1788005605,0, 17228, 100, 111.65;1, 16720, 0, 74.86;2, 16718, 100, 103.55;3, 16722, 100, 117.05
1788005611,0, 31372, 66, 291.74;1, 30864, 63, 297.01;2, 30874, 68, 281.98;3, 30864, 68, 301.37
1788005616,0, 16326, 100, 110.63;1, 30864, 65, 331.32;2, 30874, 70, 320.56;3, 15818, 100, 118.15
1788005621,0, 16924, 35, 190.51;1, 17074, 70, 344.39;2, 17066, 79, 298.35;3, 16542, 40, 233.85
1788005626,0, 31370, 67, 295.24;1, 30864, 64, 330.44;2, 30874, 69, 285.72;3, 30864, 68, 306.58
1788005631,0, 17244, 0, 94.15;1, 16738, 0, 103.57;2, 16736, 0, 88.69;3, 16738, 0, 96.13
1788005636,0, 17594, 72, 305.42;1, 17092, 63, 263.76;2, 17084, 65, 266.21;3, 17088, 76, 213.59
1788005641,0, 31370, 67, 293.47;1, 30864, 62, 293.89;2, 30876, 69, 285.87;3, 30864, 68, 302.79
1788005646,0, 17228, 100, 217.07;1, 16722, 65, 306.34;2, 16718, 81, 179.85;3, 16722, 87, 205.05
1788005651,0, 23990, 75, 290.63;1, 29302, 59, 304.34;2, 29486, 73, 276.64;3, 29474, 76, 287.08
1788005656,0, 16324, 100, 234.94;1, 30864, 65, 333.40;2, 15830, 100, 107.97;3, 30864, 70, 338.35
1788005661,0, 16736, 0, 92.57;1, 16722, 100, 120.87;2, 16082, 0, 91.92;3, 16722, 0, 92.48
1788005666,0, 17162, 49, 254.18;1, 17070, 68, 345.85;2, 16462, 55, 204.36;3, 17074, 76, 347.93
1788005671,0, 31370, 66, 326.30;1, 30864, 63, 331.81;2, 15830, 100, 117.07;3, 15818, 100, 118.60
1788005676,0, 17582, 77, 295.73;1, 17072, 63, 261.79;2, 16544, 43, 192.43;3, 16062, 55, 164.07
1788005682,0, 31370, 67, 325.96;1, 30866, 64, 329.41;2, 30876, 68, 284.49;3, 15818, 100, 118.12
1788005687,0, 17228, 75, 245.30;1, 16416, 100, 185.79;2, 16720, 0, 221.68;3, 15986, 47, 133.97
1788005692,0, 16324, 100, 147.43;1, 15818, 100, 149.64;2, 15828, 62, 306.99;3, 30864, 68, 302.37
1788005697,0, 31370, 22, 144.78;1, 30866, 26, 193.39;2, 30876, 62, 153.71;3, 30864, 31, 190.28
1788005702,0, 31370, 69, 331.47;1, 30866, 66, 307.15;2, 30876, 69, 316.75;3, 15818, 69, 337.74
1788005707,0, 17228, 100, 88.76;1, 16512, 0, 84.96;2, 16718, 0, 76.13;3, 16304, 100, 110.86
1788005712,0, 31372, 99, 297.92;1, 30866, 50, 302.39;2, 30874, 74, 296.60;3, 30866, 77, 279.46
1788005717,0, 31372, 69, 298.52;1, 30866, 64, 302.38;2, 30874, 69, 288.77;3, 30866, 70, 308.12
1788005722,0, 17230, 0, 83.16;1, 16722, 12, 113.74;2, 16720, 100, 104.56;3, 16722, 100, 118.57
1788005727,0, 31370, 66, 292.70;1, 30864, 64, 301.67;2, 30874, 68, 282.50;3, 30864, 67, 303.39
1788005732,0, 31370, 69, 330.85;1, 15818, 100, 277.66;2, 15828, 70, 277.06;3, 30864, 70, 312.69
1788005737,0, 16970, 0, 69.69;1, 16580, 100, 123.09;2, 16410, 0, 71.58;3, 16722, 0, 74.64
1788005742,0, 16970, 100, 112.84;1, 16580, 100, 122.23;2, 16410, 100, 80.59;3, 16722, 0, 74.46
1788005747,0, 17508, 67, 278.11;1, 16900, 55, 291.73;2, 16898, 61, 254.25;3, 17072, 56, 291.25
1788005753,0, 31370, 67, 325.47;1, 15818, 100, 123.57;2, 15828, 100, 105.75;3, 15820, 100, 117.65
1788005758,0, 17548, 53, 247.16;1, 16116, 19, 147.60;2, 16216, 53, 146.65;3, 16108, 20, 139.00
1788005763,0, 31370, 66, 295.48;1, 30864, 64, 330.12;2, 30876, 66, 281.54;3, 30866, 68, 334.68
1788005768,0, 17226, 70, 263.97;1, 16722, 66, 319.85;2, 16718, 100, 247.44;3, 16722, 59, 220.44
1788005773,0, 31372, 73, 275.93;1, 30864, 63, 313.06;2, 30878, 68, 275.97;3, 30864, 63, 291.31
1788005778,0, 31372, 69, 302.05;1, 30864, 65, 304.15;2, 30878, 70, 288.96;3, 30864, 71, 310.14
